,Key,Name,Level,Series,URL,Date,Video,ImageURL,Description
920,2568,Charging your Phone on the Run,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2568,2014-11-06,False,https://s3contents.chinesepod.com/2568/ba631494cce4a493a23bf109dcb902391421d04b/images/baac828fc9c88b37eb466bc0048ff9a2d776c7b8.jpg,"Running out of battery on your phone can be a pain when you're waiting for an important call or you're just really eager to see what Kim Kardashian's going to post on Twitter next. If you don't want to carry your charger with you and fight it out for outlet space in a cafe, maybe an external battery pack is for you, but do you know how to deal with a dying battery in Chinese? This lesson will teach you some very useful vocabulary in this regard."
921,2567,Dormitory Drama - Part 7,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2567,2014-11-05,False,https://s3contents.chinesepod.com/2567/41433c67f823d9e88c662d1b606ba12a6acd4cc3/images/05ff7e31d4391fad59f51236080d7d9f03238bc7.jpg,"It always seems to be the people at the top of the class who are the most worried about failing, despite the remoteness of this possibility, while those you already know are going to fail always seem really confident. Something similar happens in this dialogue."
922,2566,Soothe your Sole,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=2566,2014-11-04,False,https://s3contents.chinesepod.com/2566/6fec542b2780f1156252d8d767c0fee22ec0932e/images/e5169b48f645e1a49fe8c08db01ff3cc71916b10.jpg,"In this lesson we discuss how the health of your feet can impact the health of your entire body, so take the weight off them and have a listen."
923,2565,Children's Ambitions,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2565,2014-11-03,False,https://s3contents.chinesepod.com/2565/0d04d5e88ec42528c3908ea5d1558791f2ee404a/images/e2646d0fa12fab15270aa0502410fce3d068832a.jpg,Did you have ambitions as a child? Ever dream of being a cowboy or maybe a teacher? Listen in as a class of children tell their teacher about their dreams.
924,QW0374,Ways to say Interesting: 有兴趣 (yǒu xìngqù) and 有意思 (yǒuyìsi),Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0374,2014-11-01,False,https://s3contents.chinesepod.com/extra/QW0374/671aa25ff4015a3dce736d8fdf370de63059168e/images/2a96c1caf5284993bd1d320d07ae158138de7451.jpg,"Avichapman asks what the difference is between the terms 兴趣 and 意思, both  of which can relate to interests. Let's find out!"
925,2564,Do I Need To Learn Chinese Characters?,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2564,2014-10-31,False,https://s3contents.chinesepod.com/2564/1c438cd38d390c9cf58c62e453fc9ac54ff4c0bb/images/f7b07467049209aab7473df983c84d72b6f96768.jpg,"When you first started learning Chinese, did you begin learning characters right away? In today’s lesson you will find that learning characters is the key to learning Chinese language and how learning just a few will improve your studies drastically."
926,2563,为何要在雾霾中跑北京马拉松,Media,Media,https://chinesepod.com/lesson-redirect?v3id=2563,2014-10-30,False,https://s3contents.chinesepod.com/2563/e6a71fae4a13c972de1650db50faa4925c1759c4/images/56aaa3d7d12f983b3077b04265e510b8d136bf13.jpg,"一年一次的北京国际马拉松赛来了，而一年中最严重的雾霾也来了。当这两者相叠加的时候，便造就最近火热的话题：马拉松该不该在雾霾天举办？关于这个话题，公说公有理，婆说婆有理。那到底你是支持哪一方呢？何不打开中文播客，收听今天的媒体课程，说得就是雾霾中的北京马拉松。

来源链接： 为何要在雾霾中跑北京马拉松"
927,2562,Gap Year,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=2562,2014-10-29,False,https://s3contents.chinesepod.com/2562/3f2d8fd95e340090f1259791f7ea8e663264a88f/images/f46318c2d1947dc2e9c025f26ba5fe8051ce37ce.jpg,A gap year or a sabbatical year is a practice that has been around for about half a century. Is it encouraged in your country? And is the Gap Year a purely Western concept or have Chinese students also embraced the idea? Listen in as a few students discuss the idea.
928,2561,Crossing the Street,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2561,2014-10-28,False,https://s3contents.chinesepod.com/2561/0fc41efc58bbc54169b257f161402fca2f40e0a5/images/80ad40ec1d531021ce5c27dacedadb4cd946543d.jpg,"For a foreigner who has just arrived in China, crossing the street can be quite a challenge. ""What are the rules exactly?"", he may wonder. In today's lesson, hear a discussion as to whether or not to follow the crowds or wait for the green light."
929,2560,Booking Tickets for a Concert,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2560,2014-10-27,False,https://s3contents.chinesepod.com/2560/22b521d24db718cf943468d61a9aa4c2ee719c9c/images/c827b8185f54bb93d1ff9696bff68d321a6548cc.jpg,"It's so exciting to plan for and attend a music concert! Are you the one usually responsible for booking the tickets? If so, you may find today's lesson especially helpful!"
930,QW0373,To train: 训练 (xùnliàn) or 培训 (péixùn),Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0373,2014-10-25,False,https://s3contents.chinesepod.com/extra/QW0373/a51628f9847d57995a90252addc6b2397d461fdf/images/a79b37b0cb48e5ec605f441dc97ce9d7350478a4.jpg,"Today we are discussing a question posed by our user, nkchew33, that is, the difference between 训练 and 培训. We have also added 2 other words 锻炼 and 练习. These four words are commonly used in daily life, so in this show we have prepared several sample sentences for each one in order to help everyone to distinguish between them."
931,2559,I’m Scared of Sleeping Alone!,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2559,2014-10-24,False,https://s3contents.chinesepod.com/2559/21023e489c5a0d6019f5b93eaabdb194183ccb34/images/c06fca1f70270597f68877c7b84dc3c9e4cc57ec.jpg,"In today’s lesson we hear a mother try and comfort their child who is scared of the dark, especially with the possibility of monsters hiding in the closest!"
932,2558,Self-Defense Course,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2558,2014-10-23,False,https://s3contents.chinesepod.com/2558/8ccaaeab057ebd08bb9e9fa07dab9d0a52e9c0f5/images/156601fb6f54bd259b1a6b05c79af86014530012.jpg,"Because of increasing fear of a physical attack on one's person, some have decided to take self-defense courses to counter this threat of violence. Many styles of martial arts include self-defense techniques. Listen in to a discussion of the benefits of taking a self-defense course."
933,2557,Donating Blood,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=2557,2014-10-22,False,https://s3contents.chinesepod.com/2557/73617536edf62f09b3f2d1aaa6311e448b9178d2/images/bfdfd99b43c969d256b8535ddc903cef06facb9c.jpg,"Have you ever wanted to give blood, but was too scared of that giant needle? In today’s episode we listen in on a mother and daughter argue about donating blood.  The overprotective mom thinks her daughter is already too weak and skinny, but the daughter is determined to do her bit to help the blood drive.  Who will win this argument?"
934,2556,Switching Language Input Methods,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2556,2014-10-21,False,https://s3contents.chinesepod.com/2556/3fe6617263c488f0bbd97461399aed2c108375aa/images/36a52e21c9161a566ae386acfa79c066b3ccc453.jpg,Most of us need to use both Chinese and English input methods when we are working on our computer. Here is another extremely useful lesson to help you learn the related computer terms that you will no doubt need sooner or later!
935,2555,A Morning Run or An Evening Run?,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2555,2014-10-20,False,https://s3contents.chinesepod.com/2555/be0ffe0fa336a796be749788bd27f5dc48573f80/images/3b2e2bb01a8fc26834fd6b27ffd352b387568ccd.jpg,"Does your exercise program include running? Running has many health benefits, but the question is, is it better to run in the morning or in the evening? Listen in as two friends make plans to run together."
936,2554,Dormitory Drama - Part 6,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2554,2014-10-17,False,https://s3contents.chinesepod.com/2554/86b9dcdc6efe89b2fffda2d15e0cd0e31d15baae/images/ce954a558441ba020e7b35f90ba41ec3a9b63b33.jpg,"In today's lesson, things heat up as Chen Sikai's girlfriend wants to know what's been going on with him and Zhou Li. Listen in as he tries to defend himself by explaining what really happened, and see if he is successful..."
937,2553,阿兹海默症,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=2553,2014-10-16,False,https://s3contents.chinesepod.com/2553/de91823a4c7450090bb16ce6cdefcebfa8a17b02/images/661de3305f4244a801da6c626258d7f2365fe4bf.jpg,调查结果显示，全球有约3650万人患有阿兹海默症。每7秒就有一个人患上此病，平均生存期只有5.9年，而且是威胁老人健康的“四大杀手”之一。临床表现为认知和记忆功能不断恶化，日常生活能力进行性减退，并有各种神经精神症状和行为障碍。在今天中文播客的对话中，一对母子正在商量家里患病的老人该如何照顾。
938,2552,Wearable Technology,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2552,2014-10-15,False,https://s3contents.chinesepod.com/2552/dbf2bd3b028aee56d068947d037085e5cb378262/images/e60aeb4f9783c5c9753ad09ab1ee55083d8fabbb.jpg,"What will you get your loved one on their birthday? Will you choose jewelry, a new phone, or maybe an Apple Watch? Listen in as two friends discuss the option of buying wearable technology as a gift."
939,2550,Buying Organic Food,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2550,2014-10-13,False,https://s3contents.chinesepod.com/2550/48251f497c85bc16466f9e0fa0344fc63a848746/images/3be6f708d67b48aea2b5bc0735ab4b19e5d14bf1.jpg,In this lesson we look at the organic food and whether or not the taste difference is worth the heftier price tag.
940,QW0372,"Using ""avoid"": 省得 (shěngdé) vs 以免 (yǐmiǎn)",Intermediate,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0372,2014-10-11,False,https://s3contents.chinesepod.com/extra/QW0372/5574cb67269f298eed9046526a983406c064778e/images/17d8ec2eec25ee2fd4f2b61a1f5efbf42e2c6836.jpg,"In today's Qing Wen we are addressing a question that our user, Jmay, has regarding the difference between 省得 and 以免. We will explore the finer meanings of these words, as well as 免得, and include many sample sentences to illustrate the shades of meaning, Happy listening!"
941,2549,Filling in a form,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2549,2014-10-10,False,https://s3contents.chinesepod.com/2549/58719842fe52cbf15f62801afbebb2d09044e417/images/3e6428eb036403a18828fceef97d017a7950050a.jpg,"In China there’s some sections that you don’t get on forms in the West, in this lesson we explore some of these differences."
942,2548,Beijing's Ring Roads,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2548,2014-10-09,False,https://s3contents.chinesepod.com/2548/09fe2eed2c0a54b1e66333f6810ac9b173f89a9e/images/f82dc73e142f8874172302a6c9bc7950a6bc04bd.jpg,"One of Beijing's special features is it's multiple ring roads. If you need to navigate in Beijing, you will benefit from knowing how to express your location in relation to the numbered rings. Listen in to learn lots of essential vocabulary!"
943,2547,Preparing for a Meeting,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=2547,2014-10-08,False,https://s3contents.chinesepod.com/2547/2a2a7a158b3e854492643a614a03e84163bbcb06/images/d9af1878ad6ef2e1a2e7524b75c5c6b777049f1f.jpg,"Most companies have regular meetings in which they organize and review activities and goals. If you take part in preparing such meetings, you will definitely benefit from today's lesson, as we listen in to one employee doing just that."
944,2546,The Lure of Being Smuggled Abroad,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=2546,2014-10-07,False,https://s3contents.chinesepod.com/2546/9c87fcf2e9b3742ef01c3a306ea3cd0b691dd3bf/images/91ba8d92d494fc1a10231a5a12b14bf2300c26a1.jpg,"Today’s lesson is a discussion about people smuggling in a Chinese village in Fujian, its effects on both the migrants who struggle in their new life in the West and the people, particularly children, that are left behind."
945,2545,It's Stuck!,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=2545,2014-10-06,False,https://s3contents.chinesepod.com/2545/ec0299784165bef641239ed479a4e31c03c781ae/images/1bfe13a152d33db1b6c5280069aae59dcacb95d2.jpg,What should you do when someone gets something stuck in their throat? Listen to the various suggestions of one concerned grandma when her grandson gets a fishbone stuck in his throat.
